OBJECTID	LandslideCount2018	LandslideCount2020	Landslide2018	Landslide2020	TARGET_FID	Area_SU	CoordX	CoordY	ExpandedSL2020	ExpandedSL2018	ElevationR	ElevationM	ElevationSTD	SlopeR	SlopeM	SlopeSTD	SoildepthR	SoildepthM	SoilDepthSTD	AspectR	AspectM	AspectSTD	PlanCurvR	PlanCurvM	PlanCurvSTD	ProfCurvR	ProfCurvM	ProfCurvSTD	RelRelfR	RelRelfM	RelRelfSTD	TWIR	TWIM	TWISTD	SoilType	DistRR	DistRM	DistSTD	Rain201317MAX	Rain201317R	Rain201317M	Rain201317STD	Rain201321MAX	Rain201321R	Rain201321M	Rain201321STD	SPIR	SPIM	SPISTD	LULC20172021	LULC20172018	NDVI20172021	NDVI20172018
231	0	0	0	0	230	6476.279785	92.1547012	21.2096996			16.33885431	16.01825769	4.509883618	38.51930816	12.95507902	7.561817258	1.895307064	2.368561919	0.523146492	359.6950683	218.7761301	40.51521867	1.1605919	-0.000541756	0.071604826	1.306590199	-0.00011526	0.092333034	1.528269768	14.3728478	0.267581518	13.30470312	3.413511808	1.545650982	2	34.78010559	13.30821268	8.131833506	609.7884521	27.45544434	601.7481999	6.80820624	625.8483887	27.4553833	617.8081976	6.808206167	20.15590715	-0.520204131	3.169839654	4	4	4	4
232	0	0	0	0	231	3652.01001	92.1615982	21.2096996			10.16364956	17.29632051	2.789226541	31.60319457	11.17896959	5.73353659	1.178983212	2.220306634	0.323550269	359.8964736	268.9432513	57.4674623	1.199518383	-0.002301971	0.089916319	1.151003003	0.002465362	0.105971017	0.723595619	12.08795427	0.178352039	13.87357149	3.374930636	1.483845248	2	46.25083923	18.61925131	12.91842253	608.6694336	13.67645264	604.0669958	3.575299592	624.7293701	13.6763916	620.1269933	3.575299639	20.00265551	-1.086023004	3.612840785	0	0	4	4
233	0	0	0	0	232	2077.729981	92.1369019	21.2094994			6.752999306	12.23162496	1.552487955	62.01051679	14.10892425	10.0778923	0.783347845	2.807811302	0.180088597	359.8978817	226.234142	115.9343569	12.86056614	0.007234468	0.672137533	11.39374208	-0.006311541	0.62733542	0.921717644	9.318849504	0.175085283	11.75147867	1.97465104	1.48279904	4	59.45441437	21.80819412	13.925677	602.1616821	11.93469238	596.9169029	2.648614511	618.2216797	11.93469238	612.9769006	2.64861435	17.77294016	-4.274719423	4.400364611	8	10	7	7
234	0	0	0	0	233	2243.52002	92.1588974	21.2094994			13.73374081	14.34969142	4.095829598	38.80461062	15.44611785	7.85788926	1.593113899	2.562115598	0.475116221	349.9292641	193.1697743	30.95529092	1.975387812	0.007282127	0.087944229	1.791243494	-0.006455093	0.105126909	0.564307213	14.55520582	0.082710804	12.24505067	3.232908091	1.726551448	3	54.96531868	46.42341036	12.86196542	610.3769531	19.04473877	599.6090635	5.861119659	626.4369507	19.04473877	615.6690609	5.861119644	17.98368692	-0.589566206	3.698759003	4	5	4	4
235	0	0	0	0	234	2151.52002	92.1367035	21.2096996			6.237999916	11.45174791	0.950436773	66.24366815	14.00758412	10.6085362	0.723607779	2.898277033	0.110250662	359.896736	177.4204517	89.99028236	15.63861942	0.001171862	0.734638346	15.11588144	-0.002451716	0.657694819	0.778154373	9.377596004	0.123129983	10.37969398	1.873421713	1.448125397	4	34.14445496	7.258382257	6.706770067	600.1195068	12.22735596	595.6286826	1.743236718	616.1795044	12.22735596	611.68868	1.743236644	18.10412979	-4.877429027	4.498511414	9	10	7	7
236	0	0	0	0	235	11217.7002	92.1617966	21.2101994			15.41343403	17.54110853	3.468812864	43.87486757	12.85277241	6.454520107	1.787958384	2.191911226	0.402382281	359.9668927	105.2899363	77.30922611	4.011870384	-3.82011E-06	0.107678214	3.096988797	0.000572138	0.134809178	1.158480644	12.60151199	0.228276641	16.03433263	3.319208748	1.489673253	2	50.05583572	18.64614487	11.99593126	612.2498779	19.88439941	604.2037789	4.470197325	628.3098755	19.88439941	620.2637764	4.470197268	20.21303272	-0.755458486	3.486961135	10	10	4	4
237	0	0	0	0	236	5136.189941	92.1418991	21.2098007			16.86845493	14.63113287	4.333940753	36.16824435	13.68114585	7.586129419	1.956740618	2.529468391	0.502737112	359.7722924	146.3888789	60.7186015	1.315700829	0.00062096	0.088115634	1.160560012	-0.000163693	0.106102548	4.535201073	16.00665685	0.909329028	15.94427317	3.23252914	1.58482739	4	44.7898674	11.32650708	9.74553274	612.480835	22.80993652	599.981666	5.952335119	628.5408325	22.80993652	616.0416633	5.952335048	20.02008104	-0.801891243	3.600861445	8	8	7	7
238	0	0	0	0	237	13957.7002	92.1639023	21.2096004			13.54629993	18.13132528	3.476387882	40.98607239	11.14856993	6.036516216	1.571370602	2.123446083	0.403260983	359.9847776	186.4757823	54.74295392	2.329443216	-0.001713881	0.08542123	3.096253991	0.000684357	0.116943023	4.484028816	11.52677925	1.14635003	14.0405812	3.463908147	1.451464671	2	36.97200012	9.594295789	7.544664282	610.8681641	17.94378662	604.9195645	4.381089091	626.9281616	17.94378662	620.9795619	4.38108906	20.17350054	-0.82941364	3.439514076	0	10	4	4
239	0	0	0	0	238	4103.589844	92.1545029	21.2094994			14.55841303	13.81605605	3.852320147	36.40407319	12.77522373	6.477285081	1.688776016	2.624017305	0.446869133	359.9931158	198.8701473	153.4860335	1.297475874	0.00198148	0.069166715	1.372933447	-0.000890087	0.091725547	1.746635437	14.17504212	0.374522846	14.71707788	3.445129424	1.494858815	2	25.63546944	7.434185811	5.277638171	608.0319824	25.75701904	598.7379582	6.344972378	624.09198	25.75701904	614.7979556	6.344972315	19.59072447	-0.481414278	3.07250248	8	8	4	4
240	0	0	0	0	239	3227.149902	92.160202	21.2094994			13.09398174	18.44914334	3.133879582	36.85322304	13.63571752	8.106228398	1.518901825	2.086579191	0.36353002	359.9425383	94.6152565	93.22076314	1.356423855	-0.001577438	0.102426233	1.458473027	0.000648917	0.118219954	0.999772072	13.41424342	0.134611445	15.23732358	3.19616803	1.739860461	3	67.30299377	28.07439119	16.9115099	611.2741089	16.52154541	605.3714879	3.928623376	627.3341064	16.52154541	621.4314857	3.928623506	19.4139328	-1.092919816	3.780356175	4	4	4	4
241	0	1	0	1	240	4333.669922	92.1595993	21.2096004	110.5849991		12.6191206	16.53798127	3.719549899	47.76858747	12.07988213	8.87047717	1.463818073	2.308273983	0.431467776	359.9468373	242.9805168	76.96697791	1.318582654	-0.000149309	0.098587747	1.270810902	-0.000314177	0.110436813	1.302254677	13.58519953	0.168905706	15.62710023	3.467343234	1.820088514	3	59.77100754	21.43868498	14.71483748	610.0765991	17.03753662	602.8331441	5.084429482	626.1365967	17.03747559	618.8931416	5.084429267	20.54620504	-1.183731413	3.70799113	4	4	4	4
242	1	1	1	1	241	15239.90039	92.1664963	21.2101002	22.3320007	22.3318005	15.62703133	17.12803948	4.263297425	44.87872136	11.90776981	6.57200651	1.812735558	2.239827233	0.494542487	359.9467069	143.2401829	72.58928707	3.976880789	-0.001174671	0.124526581	4.591322899	0.000445897	0.1607681	4.092207909	11.65258821	0.771157913	13.81645471	3.286139884	1.424441467	1	56.98458099	14.16960215	12.11289575	611.5357666	21.5713501	603.4704686	5.437001136	627.5957642	21.5713501	619.5304662	5.437001222	20.27935886	-1.058111733	3.629657292	8	0	4	4
243	0	0	0	0	242	2707.780029	92.1359024	21.2094002			10.0710001	13.27876439	1.900877978	70.75902303	13.60639368	11.07008629	1.168236017	2.686343131	0.22050184	359.9241812	152.3532665	114.9571712	13.40043879	0.007267615	0.560264574	13.06613398	-0.007078416	0.553394856	1.34556675	10.01329946	0.308847471	11.23207128	2.048754208	1.55535905	4	65.6554184	23.77028159	19.42935564	605.7106323	16.58288574	598.5946501	3.004697397	621.7706299	16.58288574	614.6546478	3.004697466	17.05456638	-4.608191902	4.583680363	8	10	7	7
244	0	1	0	1	243	3287.73999	92.1577988	21.2094002	252.8919983		16.39729023	17.43689137	5.051458371	40.60023122	18.12292224	9.653863784	1.902085543	2.204000414	0.585969155	359.7334346	173.7664815	48.12283425	1.325854361	-0.00329502	0.087406565	1.378939271	0.0027436	0.108519439	2.38121891	15.63867846	0.500810623	14.72093883	3.23234663	1.588878293	2	89.79188919	52.4719124	23.21283674	612.2339478	22.14306641	603.5393088	6.660148659	628.2939453	22.14306641	619.5993063	6.66014841	19.17674971	0.004919004	3.350796811	4	5	4	4
245	0	0	0	0	244	3725.870117	92.1496964	21.2094002			14.07527828	16.18614257	3.000265733	39.19233015	10.55113225	7.074606273	1.632732391	2.349087273	0.348030817	359.9935369	134.5096313	136.2310586	1.413874507	-0.002738077	0.136759139	1.432794392	0.002732477	0.148936703	5.738584518	13.28583025	1.277748608	13.43634284	3.240107922	1.6563607	4	33.18000031	10.22995261	7.248558884	607.882019	24.46887207	602.5250948	4.559422102	623.9420166	24.46887207	618.5850926	4.559422089	19.96210766	-2.032453713	4.121833801	8	8	7	7
246	1	1	1	1	245	7806.430176	92.1520996	21.2098007	90.8963013	90.8965988	13.93611646	6.955767256	2.708060979	38.85707926	10.19478137	7.440096068	1.616589546	3.419810823	0.314135081	359.9425527	227.059693	72.63492908	1.946815968	0.000994557	0.094303166	2.016461909	0.00014884	0.134856898	6.714025021	12.00942583	1.648588698	13.32668617	3.418315675	1.548905201	2	68.44172668	33.36910546	18.19799406	603.8461304	36.68670654	583.7930367	7.700586579	619.9061279	36.68670654	599.8530342	7.700586772	18.88441753	-1.850049157	3.999366285	8	8	4	4
247	0	0	0	0	246	3644.590088	92.1417999	21.2092991			18.26538372	15.32075398	5.364065955	47.8468767	16.75201017	8.606342416	2.118784428	2.449472344	0.622231634	359.992641	142.2613179	140.4375262	1.150888622	0.003317908	0.095317729	1.198218763	-0.003562354	0.110773591	4.809760094	15.42521074	1.091229654	15.15827662	3.177982125	1.799994297	4	39.04678345	18.41140478	9.978095074	613.6025391	23.93139648	600.5776594	7.146701795	629.6625366	23.93139648	616.6376569	7.14670166	20.09201813	-0.489336165	3.537435463	10	8	7	7
248	0	0	0	0	247	5536.209961	92.1449966	21.2096996			15.65430117	13.03099385	4.011248549	37.58887416	17.46056052	7.87775637	1.815898895	2.715084519	0.465304827	359.9965498	269.2416032	97.20515191	1.521116495	0.005132768	0.120461676	1.452259481	-0.005615987	0.117370433	2.24489212	13.94180921	0.422125727	17.83716118	3.097990144	1.953448285	4	80.86528778	57.48517562	18.18451034	610.5448608	23.54998779	597.4225464	6.462397947	626.6048584	23.54998779	613.482544	6.462397803	19.6497159	-0.727379051	3.778355024	10	8	7	7
249	0	0	0	0	248	1703	92.1350021	21.2091999			6.369999886	14.46479278	1.805146328	51.85745248	17.61124584	12.58253394	0.738919973	2.548763839	0.209396968	359.9901458	245.5614457	130.3566891	5.324870348	0.008118991	0.378001541	5.356544256	0.009132766	0.357523184	3.070308208	8.695929581	0.697862238	10.05644566	1.902164307	1.593949476	4	38.3169136	62.16200966	8.353184541	603.8909912	9.924316406	600.4308981	2.759797471	619.9509888	9.924316406	616.4908961	2.759797649	17.705791	-3.791253158	4.669373478	8	10	7	7
250	0	0	0	0	249	4771.220215	92.1427994	21.2094994			18.45091915	15.56929335	5.775581082	48.53946884	17.24040248	9.436219051	2.140306473	2.42064178	0.669967387	359.7350015	271.052459	53.59597048	1.34613651	0.001644428	0.107428079	1.331079841	-0.002413408	0.112747916	6.30256176	15.13358977	1.617693884	15.82070553	3.069693556	1.74951611	4	34.63120651	12.47616415	9.092318279	613.6854858	24.2088623	600.7292503	7.707783416	629.7454834	24.2088623	616.7892479	7.707783445	19.92067146	-0.461597804	3.371838394	10	8	7	7
251	0	0	0	0	250	1760.23999	92.1576004	21.2091999			15.49276447	17.32196048	5.464249763	45.33675209	16.6039943	11.83504658	1.797160625	2.217332396	0.633852953	359.1599978	72.3799595	37.67741963	1.387966573	-0.003127458	0.105048344	1.202017784	0.003107643	0.11111866	1.819198608	15.78776746	0.385169928	15.92829013	3.429796719	2.017030816	2	73.11565876	42.67186792	16.42422308	611.5003662	21.31237793	603.1620563	7.482029349	627.5603638	21.31237793	619.2220542	7.482029775	19.6463685	-0.819818772	3.898950787	8	8	7	7
252	0	0	0	0	251	13304.7002	92.1445999	21.2098999			16.96197176	14.58637334	4.259560605	37.54699606	15.23970963	7.313067903	1.967588663	2.5346605	0.494109021	359.980591	131.6152078	78.19938129	1.256976485	0.00157786	0.094090918	1.292722464	-0.001561509	0.10647246	2.942613602	14.67124842	0.544836211	16.63691208	3.191255072	1.677878386	4	75.3898468	27.09225968	17.23698586	611.6953125	24.70092773	599.835655	6.414359478	627.7553101	24.70092773	615.8956526	6.414359511	20.61217785	-0.5393514	3.519012507	8	8	7	7
253	1	1	1	1	252	3025.439941	92.1421967	21.2092991	1798.900024	1798.900024	17.42792606	12.47041193	3.656423849	36.07350352	11.01244	7.035791196	2.021639347	2.780112012	0.424145155	359.974573	94.00191679	66.40485491	1.352721453	0.004718368	0.091964404	1.286213577	-0.004128815	0.10350334	5.04973793	13.60936137	1.52338115	13.24730054	3.40660953	1.63557431	4	34.8381958	15.13209861	10.00674784	612.8813477	23.38018799	596.7484363	5.348412867	628.9413452	23.38018799	612.8084339	5.348412848	18.71877289	-1.178104442	3.511767981	8	8	7	7
254	0	0	0	0	253	6757.640137	92.145401	21.2094994			15.84255648	13.48180589	3.847083965	38.59646838	14.33511614	8.407248181	1.837736607	2.662790321	0.446261733	359.9930172	130.0895947	99.18328069	1.470182061	0.005623016	0.123697792	1.584648311	-0.005326432	0.123990639	2.666356087	13.25475383	0.636824903	15.74066564	3.207834045	1.935246089	4	70.49226379	30.21381579	19.97868039	610.774353	23.5947876	598.2671861	6.047522085	626.8343506	23.5947876	614.3271836	6.047522009	20.53644657	-1.208087441	3.937675315	10	8	7	7
255	0	0	0	0	254	10436.59961	92.1668015	21.2094994			14.00727463	14.14909685	2.418222735	42.49947082	9.614499832	5.689519188	1.624843836	2.585384568	0.280513829	359.9985693	153.46543	128.3438504	3.91541338	-0.001378429	0.136252286	4.831172466	0.002159273	0.18950026	2.63110733	12.926398	0.356165018	15.80984014	3.513350442	1.583747236	1	60.36385727	24.18557135	14.90075838	609.7032471	20.76165771	599.8382815	3.578076867	625.7632446	20.76165771	615.898279	3.578076822	20.26525545	-1.477916886	3.790530082	0	3	4	4
256	0	0	0	0	255	9445.759766	92.1527023	21.2098999			14.98405838	8.77136857	3.737554874	41.16054309	10.66758803	6.763609609	1.738150835	3.209201064	0.433556375	359.976435	154.9356967	72.49256064	2.01890254	0.002922201	0.090154037	1.953482926	-0.001528271	0.100354125	8.18484211	12.14154954	1.915020361	14.00678277	3.520598877	1.54180878	2	79.87567902	32.10940411	21.20126683	606.0345459	33.79095459	588.4009778	8.240114959	622.0945435	33.79095459	604.4609754	8.240114856	19.95761299	-1.236920004	3.768820747	10	8	4	7
257	0	1	0	1	256	4819.160156	92.153801	21.2094994	18.2992992		9.609569073	7.835287174	2.224235911	41.42763709	8.273860192	7.153354661	1.114710093	3.317786501	0.258011382	359.9813462	257.7002536	63.2810132	1.42042464	0.004846902	0.07950909	1.521319568	-0.004925904	0.084704104	7.165727615	12.76774655	1.318963925	13.66576791	4.122599164	1.851833398	2	68.99591064	23.13770225	15.44298267	600.2774048	23.59100342	586.8999577	5.892126233	616.3374023	23.59100342	602.9599552	5.892126168	18.84468699	-1.073578405	3.388856327	8	9	4	4
258	0	1	0	1	257	2622.219971	92.1583023	21.2092991	49.1618004		13.07278538	12.4202575	3.063688319	39.10833383	14.56597376	8.486881939	1.516443014	2.785929929	0.355387835	357.8060316	120.2053486	52.01126315	1.557069182	0.009236039	0.111632474	1.388641477	-0.0056559	0.121551561	1.790252686	14.82222325	0.42665826	13.87555608	3.167732145	1.797607881	2	51.23446274	84.32647714	13.06457992	608.8924561	19.72528076	596.8051747	4.960873838	624.9524536	19.72528076	612.8651724	4.960873864	18.27852011	-1.012720149	3.639057845	4	5	4	4
259	0	0	0	0	258	9966.370117	92.1641006	21.2092991			13.17472363	17.50635052	3.299976955	43.128237	11.85507601	6.575008418	1.52826786	2.195943154	0.382797316	359.9936773	214.5074182	135.4525806	3.684448004	-0.001896058	0.09715975	2.772892118	0.002085674	0.134914819	3.777749062	11.21268248	0.951640992	15.36020756	3.403584195	1.47783199	1	40.32344437	13.23467832	9.739848162	610.5412598	17.60137939	604.2085472	4.219475767	626.6012573	17.60137939	620.2685448	4.219475913	19.78437424	-0.853622249	3.406889517	0	10	4	4
260	0	0	0	0	259	2840.659912	92.1490021	21.2091007			5.808501244	19.57036875	1.259387695	35.65025585	7.383569654	6.335970587	0.673786163	1.956517046	0.146088969	359.944131	124.0124756	97.34848669	1.513102174	-0.005070941	0.151474288	1.356352985	0.005218418	0.166647613	3.888545036	9.667984074	0.980913136	11.74599922	3.292474814	1.651238736	4	53.08800125	20.84992073	12.9285868	609.0670776	6.562744141	606.9094494	1.384953394	625.1270752	6.562744141	622.9694468	1.384953509	18.80502748	-3.516318363	4.515424385	8	8	7	7
261	0	0	0	0	260	2276.929932	92.1492004	21.2089996			6.085864067	19.57815761	1.1717065	30.1544309	7.714049874	6.076904327	0.705960274	1.955613537	0.13591795	359.926988	183.7108492	117.2719472	1.382128119	-0.005035052	0.152663927	1.452132404	0.0049639	0.168103033	3.581702232	11.11566785	0.606926497	12.85505643	3.306845026	1.681864256	4	51.15028763	16.458408	11.96355844	609.3787231	6.813232422	606.9246228	1.269053744	625.4387207	6.813232422	622.9846207	1.269053962	19.88903284	-3.087134218	4.207200515	8	8	7	7
262	0	0	0	0	261	5351.779785	92.1439972	21.2094002			17.11927509	17.2489105	4.051961896	36.46811287	15.96770406	7.357371396	1.985835791	2.225806194	0.470027566	359.0841531	211.7371721	40.43985609	1.274012446	-0.00160356	0.084741695	1.181158423	0.00157829	0.108122039	1.952252388	15.69441024	0.343023382	12.59672698	3.084698056	1.536598829	4	46.8493309	13.97135322	9.644287838	613.4035645	21.65661621	603.7007245	5.092828724	629.463562	21.65667725	619.7607222	5.092828771	19.81823635	-0.478392983	3.562240355	8	8	7	7
263	0	0	0	0	262	7157.959961	92.1546021	21.2089996			15.10283518	13.55479624	3.952561042	34.31548728	13.40376814	6.359934684	1.751928806	2.654323444	0.458497079	359.6459694	217.7932044	56.76346646	1.3388291	-0.000991427	0.080362655	1.256839335	0.000869108	0.100423371	2.031300545	14.79811321	0.425474285	14.47722551	3.195715128	1.455318351	2	66.09539032	27.89344589	16.51392165	608.0396118	27.71881104	598.2384936	6.709404014	624.0996094	27.71881104	614.298491	6.709404064	19.79297209	-0.597259774	3.323262042	4	4	4	4
264	2	2	1	1	263	14459	92.1516037	21.2094994	99.8934784	99.8935852	17.63672066	10.80922651	4.941662264	38.77989201	12.33400579	7.480923541	2.045859575	2.972809539	0.573232828	359.98756	94.86474493	66.61401643	1.719359577	0.001043673	0.09417456	1.881574869	-0.001936628	0.121537192	6.215555191	14.50737116	1.005540722	15.89085647	3.326119192	1.659505783	2	83.81096506	45.99607759	16.57020978	607.8945923	41.55047607	592.0448247	10.50059078	623.9545898	41.55047607	608.1048222	10.50059074	20.78099918	-1.097903209	3.745985185	8	8	7	7
265	0	0	0	0	264	3653.600098	92.1429977	21.2091007			17.94546604	16.55935567	4.932221295	41.43565857	20.12134681	8.364265215	2.081673861	2.305794554	0.572137654	359.4448112	209.8137264	56.60867294	1.204894781	0.001253513	0.094429525	1.382173717	-0.001331486	0.109140089	3.302886009	16.00435088	0.705977447	15.64571723	2.960827843	1.474530187	4	91.23607635	27.7034148	23.40813589	613.6351929	23.09820557	602.4720073	6.490756873	629.6951904	23.09820557	618.532005	6.490757192	19.09897232	0.143481852	3.185412567	8	8	7	7
266	0	0	0	0	265	7317.930176	92.1436996	21.2091007			17.58742428	17.65404218	4.70328071	37.1063934	17.00033464	7.140064012	2.040141106	2.17881092	0.545580546	359.9984314	113.0469525	90.93117106	1.240196764	0.002756686	0.088489037	1.100198537	-0.002870949	0.100943832	2.359816551	16.28204143	0.49443954	14.38599864	3.151599889	1.618565819	4	86.78650618	43.17354	16.15253336	613.6617432	22.22491455	604.022982	5.733924193	629.7217407	22.22491455	620.0829796	5.733924154	19.56548071	-0.219205025	3.391676962	8	8	7	7
267	1	1	1	1	266	2580.76001	92.1572037	21.2089005	115.5619965	115.5619965	15.64038754	17.3166246	4.537033249	36.98147316	16.56488374	7.988916089	1.81428504	2.21795136	0.526295842	358.3762285	210.160872	29.205728	1.334928572	-3.05925E-05	0.098141196	1.415644109	0.000207072	0.123494481	0.607806206	16.17253525	0.101125512	16.05004951	2.966928981	1.566753026	2	62.72360277	34.68165429	14.59490169	611.4741211	21.71472168	603.5808877	5.991499657	627.5341187	21.71472168	619.6408853	5.991499375	19.51818562	-0.600697672	3.594953045	8	8	4	4
