Landslide,SlopeR,SlopeM,SlopeSTD,SoildepthR,SoildepthM,SoilDepthSTD,AspectM,AspectSTD,PlanCurvR,PlanCurvM,ProfCurvR,ProfCurvM,RelRelfR,RelRelfM,TWIR,TWIM,TWISTD,SoilType,DistRR,DistRM,Rain201321MAX,Rain201321R,SPIR,SPIM,SPISTD,LULC20172021,NDVI20172021
NO,42.11326456,15.89808592,8.301030099,1.481484413,3.198770243,0.355351378,204.0911806,34.81752152,1.659032941,0.0034988,1.936158717,-0.004377372,1.168869972,16.0727001,11.70501953,3.04184039,1.457980673,4,32.26335144,13.00222026,620.5247192,27.86706543,18.39199352,-0.590024919,3.508016646,8,7
NO,35.4459686,13.59328616,7.184226435,1.808326244,3.139991549,0.503555504,128.3275415,83.88132129,1.466885805,0.00268214,1.930490553,-0.002573893,1.966719627,15.69603557,13.24941188,2.975832536,1.525902204,4,40.95370865,15.01371438,622.765686,34.44335938,20.48355007,-1.229200759,3.70968781,8,7
NO,33.73336541,13.4043195,7.958730404,0.754740715,3.316511953,0.206989716,125.0664798,34.76948107,1.202889144,0.005398509,1.176830113,-0.005058762,0.295349121,16.544503,12.68347235,3.058407116,1.653960519,4,23.22599983,9.773480842,612.465332,16.74139404,18.05416918,-1.101625892,3.320191003,8,7
YES,48.73766729,13.98325801,8.441721718,2.008298635,3.066923247,0.538050435,217.9241759,51.21359596,1.454557598,0.001901935,1.560432255,-0.002199103,2.07831955,16.25034104,13.35216957,3.215288679,1.745699583,4,58.28851318,17.48083937,622.6276855,48.58422852,21.12351704,-1.09499397,3.975862735,4,4
YES,48.72446855,13.22869356,9.097930435,1.379443169,3.554597673,0.326449472,169.2313336,138.0515018,1.787619829,0.000885097,1.657950938,-0.002210448,2.40011692,15.59431225,14.68440241,3.287203963,1.793035382,4,49.03423119,33.42208827,615.666748,41.61853027,19.08016396,-1.243110719,3.806319433,8,4
YES,34.19155056,10.96272185,8.795062561,0.999256372,2.828006305,0.333091007,164.3072438,37.98550997,1.118494987,0.003287532,1.104635417,-0.004319333,2.304161072,16.10735928,12.57162884,3.799887759,1.889604841,4,34.50772095,15.72153156,618.5471802,16.51397705,19.12069893,-1.090829667,3.456487095,4,4
NO,40.35447843,17.76459725,8.134007604,1.968391895,2.968024274,0.566612414,87.92577382,114.3422062,1.275625467,0.006585806,1.370806992,-0.006290037,0.745067596,16.32916873,12.5054858,2.998930344,1.756764705,4,22.75200081,7.20771251,625.064209,32.41998291,19.65665722,-0.5801829,3.702881503,8,7
NO,44.6071612,18.75416097,10.5164584,1.979385376,2.92936376,0.569216452,295.4246161,70.41646999,1.04696548,0.010215068,1.271613538,-0.010204685,0.651351929,16.6221895,15.27218169,3.127123508,1.954761543,4,24.66622353,9.54919011,625.4737549,31.37628174,18.76006317,-0.351704131,3.329477167,8,7
NO,32.60557233,10.92026589,5.665608602,1.671014786,2.208577707,0.362049773,141.0292958,61.52234169,1.378878653,-0.00043963,1.36434406,0.000867326,5.092559814,13.48784469,12.37511362,3.264226507,1.349256797,4,43.03231049,16.71897996,627.3067627,19.2421875,19.86579323,-1.024163526,3.317061873,4,4
YES,66.0342987,18.45209109,13.13434277,1.94352293,2.378680074,0.601247671,259.631442,39.14062117,4.366696596,0.000113485,3.698558688,0.003365992,2.061619759,16.30862486,16.80636144,3.170854706,2.106242959,4,60.46427155,26.44377071,627.329895,25.0802002,22.2323103,-0.831787995,3.89556718,4,4
NO,28.68744174,11.0627193,5.599481589,1.581851721,2.312213474,0.391077131,98.62102014,118.1838776,1.202715576,0.000607147,1.282497525,-0.000568267,5.352251053,12.9981445,14.6666633,3.465645135,1.661771776,4,36.67302322,11.02386094,626.4155884,18.85772705,19.91933584,-1.077248871,3.548269625,4,4
NO,56.9534207,13.93884869,10.93217191,1.249958038,2.642286034,0.35778637,147.9415576,122.3974111,8.528403759,0.00383635,6.537390232,-0.00469602,3.189498901,11.19897233,10.84642363,1.982711349,1.476343948,5,90.93143702,58.47184915,622.9128418,16.921875,18.8366909,-4.765973929,4.629349182,10,7
NO,35.72171028,12.10222095,6.702173659,1.488619566,3.197178326,0.358657774,259.482971,62.41808464,1.160362422,0.005447122,1.183495343,-0.006683502,3.008351326,16.59294354,14.76424158,3.552085083,1.702120867,4,39.70298386,13.00047886,617.796875,38.57269287,19.96149921,-0.415815237,2.932063465,8,7
YES,47.38506459,13.68896937,8.557883882,2.235492706,2.622551334,0.510076207,182.5664988,95.69635451,3.027202606,0.002995083,2.963416815,-0.000283117,8.94679451,13.99387269,16.20686525,3.223604788,1.626398195,2,81.35834503,26.44072947,627.4893799,33.35540771,21.08674765,-1.021183903,3.678497906,4,4
YES,36.62740864,17.69277223,8.218705885,2.148303986,2.142422996,0.570879253,176.4637121,52.97810127,1.474150121,0.001098519,1.196444511,-0.00137155,2.333533287,16.77004382,14.85626906,2.91970209,1.8617185,4,50.72686005,15.67473459,630.4924927,22.82897949,20.06464624,-0.957502986,4.066392703,8,7
NO,58.90000325,12.7480073,10.74538234,1.268228054,2.495360346,0.385327783,143.6594333,79.90965745,7.020955086,0.003234608,6.739790916,-0.006331889,3.774270058,11.46388405,9.619212985,2.144048274,1.523800516,5,71.15733528,55.43273342,623.0643311,17.11322021,18.25587654,-4.750914999,4.650955958,8,7
NO,41.64842677,16.67546019,9.405305569,2.656407118,2.209878787,0.782166186,106.7268605,34.79995433,1.267983377,0.001801498,1.270375311,-0.001466076,4.031158447,17.64117041,14.4803257,3.260476337,1.816477973,4,94.16866302,51.85655257,632.8323975,27.74255371,20.56017971,-0.685744904,3.907301066,8,7
NO,29.56218603,12.83575993,7.113557088,1.382508755,2.300771805,0.439870312,107.0200049,31.56223849,1.249665082,0.001523018,1.094864517,-0.001710193,1.067959785,14.24129569,15.31964725,3.47302376,1.847206174,4,44.38928604,20.83558206,626.3521118,15.39135742,19.6779685,-0.94352767,3.814374208,10,8
NO,33.91585966,16.07806137,7.774526448,1.660782814,2.202077578,0.504988024,244.5736023,29.87019566,1.194586992,0.002543285,1.082623303,-0.002067703,1.669938087,14.58415824,16.0409362,3.073013836,2.001417894,4,68.92749023,37.39263456,628.4795532,17.42938232,19.81311083,-1.217074268,4.214483111,10,7
NO,38.45016993,12.34317654,7.273577456,1.696362019,2.771174724,0.445713538,103.4924423,110.547538,1.509301007,0.00159164,1.536177099,-0.001209757,1.216059685,14.56186006,17.6846934,3.417517016,1.680111528,4,31.50584984,10.57611124,623.6647339,27.0690918,21.59693623,-0.787922557,3.407315162,4,4
NO,42.53964904,15.44153888,8.568941906,2.674727678,2.357338018,0.684990289,194.0863503,60.55540883,1.315362155,0.001868978,1.383021772,-0.002119571,4.110908508,17.65771774,16.20032492,3.218711588,1.747207199,4,96.66346741,45.04471152,632.8498535,28.09515381,20.59680939,-0.713252704,3.712423702,8,7
NO,41.36438131,18.21494634,8.284316258,2.331635237,2.355029452,0.561032557,243.46618,56.59323537,1.384151936,0.002921556,1.65152663,-0.002938293,3.466948509,17.05947295,14.1158362,3.139558741,1.744997753,4,57.44794083,23.08512412,630.696167,26.17150879,20.16198111,-0.130646538,3.398230934,10,8
NO,41.05529645,13.80409955,7.700798912,2.057238102,2.956027108,0.496008713,108.3209638,92.34151357,1.333022118,0.000726947,1.389431059,-0.000743082,3.156538963,15.64053131,15.64210057,3.315274749,1.623577914,4,65.00025177,24.68804376,624.0929565,41.41442871,19.92619228,-0.601273328,3.359879562,8,7
NO,62.89343145,18.19535537,11.02487957,1.958977461,2.244991729,0.595169387,103.5774085,108.9720345,4.306214809,-0.001610724,3.651621819,-0.000703415,0.967144012,16.68052915,15.09532177,3.025745421,1.633642699,4,44.24733734,18.11535129,627.4227905,25.25012207,18.9574008,-0.509279584,3.534205263,4,4
NO,43.80907791,14.73332969,8.352069329,1.844841003,2.625239672,0.489293357,133.9029881,132.9118942,1.443391263,0.001106428,1.263279438,-0.001800548,2.257675171,16.49260342,17.91002202,3.244158653,1.903426037,4,51.28189468,26.5864567,626.2822876,24.9730835,18.88423777,-0.841340225,3.584755661,4,4
NO,23.45160234,9.132084897,5.999242402,1.105640173,2.670726898,0.298483983,154.7611457,33.12109214,0.880145758,0.006317527,0.822331488,-0.004990245,1.541028023,13.64961365,13.65370422,3.664756547,2.019378634,4,23.46180344,8.581115338,623.8607788,13.24505615,17.45463753,-1.899962528,4.184622189,8,7
NO,37.35540861,11.30784313,7.254807051,1.887680292,2.99363229,0.475179803,246.5622609,86.76590581,2.269731879,0.003356643,2.994669318,-0.003508783,2.637994766,14.54635927,14.72581479,3.388432778,1.813520856,4,26.28884506,9.277733282,625.3135986,28.71954346,21.59128094,-1.405919528,3.724399755,8,4
NO,40.37110637,18.64829086,8.539651763,2.135073662,2.162644334,0.575805235,180.4993481,153.3414436,1.648428023,0.005840688,1.686164558,-0.005248903,1.864711761,17.02028679,15.74132332,3.065399958,2.094539191,4,44.51816559,18.49169712,630.4067383,22.74279785,20.08292866,-0.715197247,3.900130583,10,7
NO,37.54021969,15.1742506,6.857804008,1.765893936,2.435040672,0.415437886,204.9691626,93.16742364,2.330456197,0.004063665,3.088154554,-0.001669311,2.544979095,14.31554346,15.40957585,2.94826792,1.710540267,4,96.24067688,29.82731478,628.2409668,19.58520508,19.38484573,-1.278723358,4.06414738,8,7
NO,47.72477311,16.40165999,9.541303737,2.047235012,2.861421619,0.565195411,195.5033717,111.4966046,1.445588946,0.002382194,1.414870977,-0.002479422,3.061728477,15.5103675,16.49867976,3.232860925,1.635319852,4,67.40973663,31.46402896,624.9857788,36.12701416,20.7075305,-0.340905588,3.337495472,8,7
NO,34.74346324,10.28056101,6.402865313,1.327550173,3.315295573,0.313919771,120.2165656,83.81499881,1.300716937,0.001083363,1.33038336,-0.001954217,3.50268364,13.85648997,13.34359948,3.338816282,1.568891851,4,78.84374237,43.84284276,617.840332,28.95843506,18.99004412,-1.586360374,3.801881447,9,4
NO,45.51029298,16.70909994,9.24155291,2.342426062,2.400161506,0.722882694,220.6769816,43.14036177,2.692047596,0.002303156,3.057758808,-0.001830923,6.514935493,16.94809435,15.09816343,3.105547129,1.67629489,4,73.21266937,36.7169297,629.8996582,28.56390381,20.15855646,-0.614836927,3.710688482,8,7
NO,58.713302,18.3511566,9.851517213,1.957639217,2.286162705,0.535866242,248.3516456,79.46574937,7.423414469,0.00075199,5.650960445,-0.003600395,7.781764984,12.98663262,11.60848904,1.973770103,1.674770173,5,96.12037659,32.02690343,630.3094482,19.73431396,18.91797352,-3.171106829,4.559382707,10,8
NO,53.76918795,11.76193597,9.624757618,1.203500032,2.499511218,0.323576417,160.3407819,135.4680282,7.959108829,0.003435763,7.891734362,-0.004754399,3.231886864,11.84267589,13.19355607,2.175677929,1.49924622,5,64.92908669,58.04376548,622.9634399,15.91918945,17.83584261,-4.889407138,4.631148868,8,7
NO,32.01265657,11.43478938,6.896852404,0.534631014,3.690479755,0.145741961,135.18885,75.84873222,1.220488131,-0.001786306,1.479917347,-0.00013583,2.946093559,14.13183809,13.51891251,2.992268808,1.6098858,4,61.13130188,31.60567788,600.5628662,24.32409668,17.3738389,-1.951637304,3.957609112,8,4
NO,36.95650034,12.79192254,7.869244542,0.875991106,3.666387994,0.203798934,263.9043737,58.82704122,1.23273468,0.001585671,1.308294833,-0.000808511,4.029269218,14.01079838,13.48180726,3.119824477,1.704321752,4,62.76772165,38.37766406,608.1687622,32.03234863,18.12263823,-1.647752989,3.989218353,8,4
NO,41.46675344,15.25510859,8.23504956,2.1334126,2.739913243,0.539125467,118.2257571,80.16622895,1.369568586,0.00401482,1.537344396,-0.002215282,5.520423889,15.89138287,16.069897,3.108081042,1.654606114,4,67.2495575,16.14269041,628.5064697,26.99633789,20.27298975,-0.749714423,3.524084,8,7
NO,64.35865632,19.9593049,11.8991744,2.16618371,2.308424028,0.525359387,142.6472063,118.4890754,8.591116905,0.007996459,6.513317823,-0.005567053,7.458456993,11.96284994,10.80423355,1.832818887,1.608957518,5,97.30055237,47.79717708,631.7393799,20.86755371,19.25751686,-3.311141534,4.52172967,10,8
NO,42.05644831,17.24432645,8.274470524,1.933231592,2.391157386,0.578657981,205.4997513,37.37771858,1.325107276,0.002863972,1.406199157,-0.003046745,3.925711632,16.97418683,14.90313059,2.937234614,1.878140541,4,61.39718246,20.59628052,628.5255737,22.34936523,20.22201157,-1.046236099,4.089536329,8,7
NO,38.20586396,14.55440564,8.661075728,2.005754471,2.668928659,0.574149531,219.8605131,40.82349021,0.861940295,0.003485151,1.000016153,-0.003542544,1.983020782,16.30496461,14.61423311,3.166712342,1.776157091,4,37.13269043,11.8634957,628.3383179,24.30371094,19.92123127,-0.95209303,3.591690337,8,4
NO,38.59136426,17.0035432,8.477810463,2.267989874,2.361137837,0.570991177,106.7180958,126.4772317,1.604875028,0.002248157,1.510888278,-0.002079455,3.913611412,16.72251286,16.16837332,3.203555996,1.917625743,4,60.88824844,25.24524753,630.3404541,25.62316895,20.63408613,-0.634812664,3.777743328,10,8
NO,26.498512,15.50795499,4.743791413,1.139603376,2.401948993,0.297801485,270.5333436,30.0342409,0.940319866,0.009273154,0.806252331,-0.004180033,0.940226555,11.43787063,11.03180206,2.965737878,1.673514702,4,21.61561203,26.57272182,624.628479,13.1295166,16.29907227,-0.924592862,3.816166329,8,7
YES,46.97885009,14.92686023,8.52601062,1.752449036,2.406088863,0.432747769,135.160474,124.037602,2.765704632,0.002073506,2.917801738,-0.001613282,4.767148972,13.36945943,15.90992701,3.266586488,1.731316574,1,47.2290535,12.97071024,627.6939697,20.19519043,20.71924973,-0.604982189,3.427584404,4,4
NO,42.8964442,12.30218109,6.806970576,1.909038782,2.2774974,0.474029619,212.3362758,63.65948283,2.680838585,0.000264269,3.067631721,-0.000732186,5.146756172,13.64477873,16.51832128,3.275452255,1.575414324,1,66.70613098,20.94755712,628.9526367,21.0958252,21.06257486,-0.931142455,3.472007142,4,4
NO,36.49340255,11.36495475,7.450036251,1.331624985,3.005812811,0.307516848,73.19282229,71.62895083,1.10931313,0.004905529,1.072867572,-0.00541779,1.274650574,15.37140212,15.50050861,3.575891787,1.983622523,4,44.57868576,14.48830452,622.3214111,19.57312012,17.90495062,-1.548511383,3.95377939,10,4
NO,34.47467349,10.81544015,7.331122078,0.961154461,3.621944585,0.238139833,103.5252982,75.77622559,2.182908297,-0.000777775,1.898615956,-0.003619639,1.655490875,12.05983759,14.0893321,3.43464102,1.802203755,4,17.22779655,5.198155455,609.8580933,32.99139404,18.69761133,-1.32948538,3.47348821,8,4
NO,33.71262014,14.4404378,8.188392469,1.232975721,2.460415399,0.373637681,186.0253848,143.4405216,1.263263643,0.004871654,1.056859821,-0.004888649,3.729950905,13.28994044,14.94959539,3.31367934,2.086385713,4,31.25885391,10.7352194,624.9248047,14.38421631,19.33067513,-1.221049961,3.870277581,10,7
NO,43.83294628,18.86553116,9.529926003,1.98948884,2.469484846,0.571376305,266.9023781,86.1163977,1.165734053,0.004692996,1.16882962,-0.004886738,0.556568146,16.63401325,14.48501498,3.050231319,1.880564895,4,44.6517067,23.09526303,626.4630737,28.58459473,19.67540121,-0.522052418,3.714512647,8,7
NO,29.08051613,6.9947298,4.479919007,1.588511229,2.75725094,0.32785422,262.0384326,78.63649049,1.362779737,0.002321961,1.262088835,-0.002716677,4.664939404,10.33246807,14.25578544,3.930806606,1.752659919,1,97.1285772,32.76054634,626.6520996,18.64373779,19.03639126,-1.774513157,3.6497733,10,4
NO,38.96760623,15.34653359,9.325030281,1.786167145,2.691519271,0.451861757,87.09327241,102.8759024,1.474983811,0.004853838,1.341032624,-0.005395045,3.950298309,15.60377963,14.41692877,3.152523734,2.078320754,4,79.43566895,33.08114642,627.4510498,21.27801514,19.30487347,-1.590994428,4.206683089,10,8
NO,35.01267111,15.58280047,7.3834478,1.907714128,2.167278511,0.496376558,245.7966495,65.27612838,1.430484354,0.000165814,1.349732876,-0.000436019,4.128475189,15.64543354,14.65940759,3.071469762,1.91483102,4,40.92078018,15.03981108,630.2363281,19.02282715,19.8138752,-1.121282417,4.136761857,10,7
NO,61.59605151,15.86479446,8.485553548,1.749091387,2.309876008,0.457610592,160.6316436,71.9482667,7.392779112,0.00040131,6.502445936,-0.001961304,4.154096603,15.17560446,13.89842284,3.021009416,1.538255181,4,51.0513649,23.22788072,627.1396484,21.05340576,21.69363308,-0.64279296,3.522765803,4,4
NO,60.53265299,17.37753598,10.49186416,2.128189325,2.225655453,0.59199693,168.3060654,65.37567848,6.30990839,0.004054733,6.716113091,-0.004377792,3.956608772,15.05613868,11.76921749,2.060922113,1.690333181,5,47.30985641,23.43143217,631.6708984,20.36169434,19.86062765,-3.291178069,4.537075524,10,8
NO,29.51821472,7.880201899,5.583419017,1.201530933,2.797712368,0.259027853,89.83563187,66.350171,1.184834838,0.00464936,1.100496292,-0.003780054,6.247910976,9.741641303,13.54230398,3.999917703,1.792048521,1,46.17061615,12.69626767,623.4346924,15.36010742,19.33268118,-1.404798787,3.653553658,8,4
NO,41.97458206,15.56507481,9.040976558,2.048206806,2.562532892,0.631643968,243.9311849,45.37519502,1.214501262,0.003590214,1.170323014,-0.004021968,1.545648575,16.8523047,15.02062094,3.15729931,1.801664587,4,35.68562317,13.27555357,627.454895,27.51696777,20.72971201,-0.891684643,3.77710102,4,4
NO,45.3599841,12.51847857,6.767122228,1.649651051,2.394828216,0.409348735,213.786408,70.46392553,1.865234077,0.001699431,2.379561901,-0.001817464,4.084384918,12.36660038,16.07776755,3.434141951,1.573259692,1,48.47099304,16.67581382,626.8286133,19.55810547,20.5964551,-0.621585168,3.323886847,4,4
NO,42.30364783,14.10398,8.520197927,2.139961004,2.996652574,0.537835036,238.9443639,110.8133873,1.638655603,0.00382412,1.556108057,-0.00379987,8.821979523,15.88354608,15.95600718,3.342732165,1.777918159,4,52.99481201,18.98331109,626.8059082,32.46881104,20.3000493,-0.795860258,3.58553232,8,7
NO,61.92036395,14.98173803,9.90629607,1.525425673,2.398998716,0.406217823,285.7920449,87.91398131,4.606616497,0.001252703,3.950638652,0.001420911,3.042140961,14.45687546,15.25595808,3.326310735,1.72357641,4,42.67316437,15.38571774,625.3652344,19.28314209,20.56345463,-0.648254822,3.471692247,4,4
NO,40.50509844,15.09411152,8.170780416,1.946403265,2.375208226,0.588485231,186.6346483,42.27064615,1.24461484,0.002279701,1.215831995,-0.00159981,0.532485962,16.4497701,13.01151413,3.041101632,1.77349666,4,30.37300873,9.498320736,627.4317017,24.91833496,19.66001749,-1.159356996,4.036684024,4,4
NO,48.93080963,11.81951955,7.571432956,2.012236357,2.317074164,0.515155385,145.5371859,91.45344287,2.218810439,0.002350919,2.638741732,0.002384112,10.37102079,12.21593953,16.32408792,3.506839928,1.559104081,1,88.760849,27.33538539,628.8712769,23.32336426,20.32885885,-0.786083902,3.35436086,8,4
NO,38.25649304,10.290131,7.472301385,1.405754089,3.161062492,0.370063834,225.534489,73.28989181,1.416501462,0.000163571,1.351547122,-0.00024726,4.399475098,12.51557591,14.89789951,3.594093171,1.692002258,4,71.25939941,29.77484505,617.1078491,36.05255127,20.2949481,-1.179401665,3.555700493,8,4
NO,40.13729392,16.44126582,8.547371336,2.133354425,2.476378216,0.596752528,106.8296827,80.46168665,1.592405975,-0.000258308,1.536992788,0.000263801,0.976362228,16.71548939,14.23775512,2.967023387,1.644836892,4,44.06415939,14.35783934,627.5796509,29.63293457,20.33386135,-0.823276397,3.746966877,8,7
NO,29.75236177,15.13159823,6.921868656,1.06256628,2.535497845,0.261193933,114.2649252,45.39766373,1.409292042,0.006320431,1.300897479,0.002347149,0.692542076,13.38126815,10.64678559,2.790431953,1.262202383,1,38.73142624,55.08157366,623.6610718,12.70257568,16.12386179,-1.144922007,3.782548991,8,4
